imei,slno,lon,lat
14,539,76.29385,10.0638
14,540,76.29442,10.06406
14,541,76.29475,10.06421
14,542,76.29496,10.06431
14,543,76.29529,10.06448
14,544,76.2955,10.0646
14,545,76.29556,10.06464
14,546,76.29615,10.06498
14,547,76.29628,10.06506
14,548,76.29675,10.06536
14,549,76.29733,10.06578
14,550,76.29834,10.06656
14,551,76.29837,10.06659
14,552,76.29871,10.06686
14,553,76.29885,10.06696
14,554,76.29895,10.06704
14,555,76.29906,10.06712
14,556,76.29915,10.0672
14,557,76.29999,10.06787
14,558,76.30045,10.06822
14,559,76.30082,10.0685
14,560,76.30114,10.06869
14,561,76.30125,10.06876
14,562,76.3015,10.0689
14,563,76.30167,10.06898
14,564,76.30181,10.06905
14,565,76.30206,10.06915
14,566,76.30223,10.06923
14,567,76.30238,10.06928
14,568,76.30269,10.06938
14,569,76.30295,10.06945
14,570,76.30326,10.06952
14,571,76.30343,10.06955
14,572,76.30357,10.06958
14,573,76.30381,10.06961
14,574,76.30417,10.06965
14,575,76.30458,10.06967
14,576,76.30482,10.06966
14,577,76.30519,10.06965
14,578,76.30537,10.06963
14,579,76.30547,10.06963
14,580,76.30584,10.06958
14,581,76.30608,10.06955
14,582,76.30632,10.06951
14,583,76.30658,10.06945
14,584,76.307,10.06934
14,585,76.3073,10.06925
14,586,76.30836,10.06891
14,587,76.30872,10.06879
14,588,76.30907,10.06869
14,589,76.30928,10.06865
14,590,76.30945,10.0686
14,591,76.30961,10.06857
14,592,76.30973,10.06855
14,593,76.30984,10.06853
14,594,76.30985,10.06853
14,595,76.30997,10.06852
14,596,76.31021,10.06849
14,597,76.31053,10.06847
14,598,76.31087,10.06846
14,599,76.31115,10.06846
14,600,76.31136,10.06846
14,601,76.31137,10.06846
14,602,76.31175,10.0685
14,603,76.31185,10.06851
14,604,76.31199,10.06853
14,605,76.31211,10.06856
14,606,76.31238,10.06861
14,607,76.31253,10.06864
14,608,76.31266,10.06868
14,609,76.31279,10.06872
14,610,76.31287,10.06874
14,611,76.31304,10.0688
14,612,76.31315,10.06884
14,613,76.31361,10.06902
14,614,76.31367,10.06904
14,615,76.3142,10.06925
14,616,76.31439,10.06934
14,617,76.31476,10.06954
14,618,76.3151,10.06972
14,619,76.31526,10.06983
14,620,76.3157,10.07013
14,621,76.31585,10.07024
14,622,76.31618,10.07043
14,623,76.31632,10.07052
14,624,76.31635,10.07054
14,625,76.31648,10.07061
14,626,76.3166,10.07068
14,627,76.31673,10.07075
14,628,76.31686,10.07081
14,629,76.31696,10.07085
14,630,76.31716,10.0709
14,631,76.31727,10.07091
14,632,76.31745,10.07095
14,633,76.31781,10.07101
14,634,76.31792,10.07102
14,635,76.31819,10.07102
14,636,76.31853,10.07101
14,637,76.31867,10.07099
14,638,76.31882,10.07097
14,639,76.31896,10.07094
14,640,76.31912,10.0709
14,641,76.3193,10.07085
14,642,76.31958,10.07074
14,643,76.31985,10.07061
14,644,76.32006,10.07049
14,645,76.32044,10.07026
14,646,76.32049,10.07022
14,647,76.32054,10.07019
14,648,76.32085,10.06993
14,649,76.32099,10.06981
14,650,76.32122,10.06956
14,651,76.32144,10.06928
14,652,76.3216,10.06907
14,653,76.32181,10.06873
14,654,76.32196,10.06849
14,655,76.32204,10.06835
14,656,76.32207,10.06828
14,657,76.32253,10.06753
14,658,76.32271,10.06729
14,659,76.32297,10.06695
14,660,76.32316,10.06674
14,661,76.32332,10.06659
14,662,76.3235,10.06645
14,663,76.32363,10.06636
14,664,76.32443,10.06589
14,665,76.32482,10.06565
14,666,76.32542,10.06525
14,667,76.32591,10.06494
14,668,76.32668,10.06446
14,669,76.3266823,10.0644572
14,670,76.3266,10.06434
14,671,76.32653,10.06426
14,672,76.32644,10.06415
14,673,76.32623,10.06393
14,674,76.32595,10.06364
14,675,76.32569,10.06339
14,676,76.32569,10.06338
14,677,76.32547,10.06319
14,678,76.32519,10.06294
14,679,76.32487,10.06269
14,680,76.32482,10.06265
14,681,76.32454,10.0624
14,682,76.32448,10.06235
14,683,76.32422,10.06212
14,684,76.32415,10.06206
14,685,76.32395,10.06191
14,686,76.32376,10.06174
14,687,76.32362,10.0616
14,688,76.32341,10.06137
14,689,76.32326,10.06119
14,690,76.32314,10.06105
14,691,76.32305,10.06093
14,692,76.32294,10.06077
14,693,76.32285,10.06063
14,694,76.32275,10.06046
14,695,76.32264,10.06025
14,696,76.32255,10.06008
14,697,76.3225,10.05995
14,698,76.32244,10.0598
14,699,76.32237,10.05962
14,700,76.32231,10.05946
14,701,76.32224,10.05926
14,702,76.32181,10.05799
14,703,76.32159,10.05734
14,704,76.32134,10.0566
14,705,76.3213387,10.0565976
14,706,76.32136,10.05658
14,707,76.32138,10.05655
14,708,76.32142,10.05647
14,709,76.32151,10.05622
14,710,76.32158,10.05601
14,711,76.32165,10.0558
14,712,76.32171,10.05563
14,713,76.32182,10.05538
14,714,76.32184,10.05531
14,715,76.32186,10.05524
14,716,76.32187,10.05518
14,717,76.3218673,10.0551849
14,718,76.32229,10.05497
14,719,76.32264,10.05496
14,720,76.32268,10.05495
14,721,76.32274,10.05499
14,722,76.32276,10.055
14,723,76.32278,10.055
14,724,76.32365,10.05501
14,725,76.32383,10.05501
14,726,76.3239,10.05501
14,727,76.32395,10.05501
14,728,76.324,10.05501
14,729,76.32407,10.05501
14,730,76.32415,10.055
14,731,76.32419,10.055
14,732,76.32426,10.05499
14,733,76.32432,10.05498
14,734,76.32439,10.05497
14,735,76.32445,10.05496
14,736,76.32453,10.05494
14,737,76.3246,10.05491
14,738,76.32468,10.05489
14,739,76.32478,10.05484
14,740,76.32511,10.05469
14,741,76.32521,10.05464
14,742,76.32532,10.0546
14,743,76.32541,10.05457
14,744,76.32553,10.05452
14,745,76.32567,10.05447
14,746,76.32592,10.0544
14,747,76.32617,10.05434
14,748,76.32659,10.05422
14,749,76.3268,10.05418
14,750,76.32689,10.05416
14,751,76.32699,10.05415
14,752,76.32743,10.05409
14,753,76.3281,10.05401
14,754,76.32821,10.054
14,755,76.32835,10.05398
14,756,76.32914,10.05388
14,757,76.32976,10.0538
14,758,76.33002,10.05374
14,759,76.33011,10.05372
14,760,76.33018,10.0537
14,761,76.33023,10.05368
14,762,76.33037,10.05365
14,763,76.33046,10.05363
14,764,76.33055,10.05361
14,765,76.33065,10.05358
14,766,76.33073,10.05355
14,767,76.3308,10.05352
14,768,76.33128,10.0533
14,769,76.33153,10.05318
14,770,76.33202,10.05298
14,771,76.33242,10.05279
14,772,76.33303,10.0525
14,773,76.33335,10.05233
14,774,76.33347,10.05227
14,775,76.33367,10.05216
14,776,76.3338,10.05208
14,777,76.33391,10.05202
14,778,76.33408,10.05191
14,779,76.33416,10.05185
14,780,76.33442,10.05164
14,781,76.3346,10.0515
14,782,76.33485,10.0513
14,783,76.33526,10.05094
14,784,76.33533,10.05087
14,785,76.33593,10.05042
14,786,76.33598,10.05038
14,787,76.33665,10.04983
14,788,76.33733,10.0493
14,789,76.33749,10.04916
14,790,76.3376,10.04903
14,791,76.33768,10.04899
14,792,76.33773,10.04897
14,793,76.33778,10.04895
14,794,76.33784,10.04893
14,795,76.3379,10.04892
14,796,76.33795,10.04891
14,797,76.33801,10.0489
14,798,76.33808,10.0489
14,799,76.33815,10.04891
14,800,76.33847,10.04894
14,801,76.33913,10.049
14,802,76.34241,10.04925
14,803,76.34285,10.04927
14,804,76.34419,10.04929
14,805,76.34482,10.04936
14,806,76.34493,10.04938
14,807,76.34506,10.04942
14,808,76.34513,10.04945
14,809,76.34524,10.04951
14,810,76.34537,10.0496
14,811,76.34544,10.04965
14,812,76.3458,10.04993
14,813,76.34589,10.05001
14,814,76.34612,10.05017
14,815,76.34705,10.05091
14,816,76.34747,10.05121
14,817,76.34789,10.05146
14,818,76.3484,10.05169
14,819,76.34898,10.05189
14,820,76.35003,10.05221
14,821,76.35017,10.05228
14,822,76.35124,10.05266
14,823,76.35266,10.05328
14,824,76.3526557,10.0532761
14,825,76.3527,10.05318
14,826,76.3532,10.05233
14,827,76.35339,10.05206
14,828,76.35352,10.05187
14,829,76.35364,10.05167
14,830,76.35368,10.05157
14,831,76.35373,10.05145
14,832,76.35382,10.05096
14,833,76.35391,10.05028
14,834,76.35392,10.05015
14,835,76.35394,10.04981
14,836,76.35401,10.04941
14,837,76.35408,10.04919
14,838,76.35412,10.04906
14,839,76.35412,10.04901
14,840,76.35413,10.04889
14,841,76.35414,10.04887
14,842,76.35414,10.04885
14,843,76.35414,10.04883
14,844,76.35414,10.04881
14,845,76.35414,10.0488
14,846,76.35414,10.04868
14,847,76.35406,10.04829
14,848,76.35402,10.0481
14,849,76.35397,10.04764
14,850,76.35394,10.04731
14,851,76.35393,10.04719
14,852,76.35393,10.04717
14,853,76.3539,10.047
14,854,76.35397,10.04651
14,855,76.3539,10.04595
14,856,76.35381,10.04528
14,857,76.35381,10.04523
14,858,76.35379,10.04493
14,859,76.35379,10.04443
14,860,76.3538,10.04431
14,861,76.35381,10.04418
14,862,76.35395,10.0438
14,863,76.35407,10.04337
14,864,76.35412,10.0432
14,865,76.35422,10.04284
14,866,76.35428,10.04265
14,867,76.3542807,10.0426513
14,868,76.35437,10.04268
14,869,76.35444,10.04271
14,870,76.35459,10.04278
14,871,76.35489,10.04295
14,872,76.35501,10.04304
14,873,76.3551,10.04313
14,874,76.35531,10.04335
14,875,76.35534,10.04337
14,876,76.35539,10.04342
14,877,76.35546,10.04346
14,878,76.35576,10.04358
14,879,76.35582,10.04361
14,880,76.35584,10.04362
14,881,76.3559,10.04363
14,882,76.35611,10.0437
14,883,76.35647,10.04379
14,884,76.35678,10.04385
14,885,76.35689,10.04387
14,886,76.3574,10.04399
14,887,76.35758,10.04403
14,888,76.35771,10.04406
14,889,76.35801,10.04415
14,890,76.35806,10.04421
14,891,76.35808,10.04424
14,892,76.35809,10.04429
14,893,76.35811,10.04434
14,894,76.35814,10.04454
14,895,76.35814,10.04457
14,896,76.35816,10.04462
14,897,76.35819,10.04468
14,898,76.35823,10.04475
14,899,76.35828,10.04481
14,900,76.35835,10.04488
14,901,76.35844,10.04494
14,902,76.3585,10.04498
14,903,76.35855,10.04502
14,904,76.35862,10.04506
14,905,76.35869,10.04509
14,906,76.35879,10.04512
14,907,76.35895,10.04515
14,908,76.35929,10.0452
14,909,76.35964,10.04523
14,910,76.36001,10.04525
14,911,76.36039,10.04525
14,912,76.36068,10.04524
14,913,76.36157,10.04518
14,914,76.36169,10.04518
14,915,76.36175,10.04519
14,916,76.36181,10.0452
14,917,76.36187,10.04522
14,918,76.36192,10.04524
14,919,76.36197,10.04527
14,920,76.36203,10.04531
14,921,76.36211,10.04537
14,922,76.36226,10.04548
14,923,76.3626,10.04575
14,924,76.36265,10.04579
14,925,76.36283,10.04595
14,926,76.36285,10.04596
14,927,76.36287,10.04597
14,928,76.36291,10.04599
14,929,76.36304,10.04603
14,930,76.36324,10.0461
14,931,76.36335,10.04614
14,932,76.36344,10.04617
14,933,76.36375,10.0463
14,934,76.3637484,10.0463038
14,935,76.3639,10.04497
14,936,76.3639,10.04494
14,937,76.36392,10.04481
14,938,76.36397,10.04463
14,939,76.36401,10.04457
14,940,76.36409,10.04448
14,941,76.3641,10.04447
14,942,76.3642,10.04434
14,943,76.36422,10.04431
14,944,76.36428,10.04422
14,945,76.36435,10.04411
14,946,76.36439,10.04388
14,947,76.36434,10.04362
14,948,76.36433,10.04352
14,949,76.36431,10.04343
14,950,76.36419,10.04304
14,951,76.36413,10.04287
14,952,76.3641,10.04269
14,953,76.36406,10.04249
14,954,76.36406,10.04246
14,955,76.36399,10.04222
14,956,76.36396,10.04204
14,957,76.36398,10.04196
14,958,76.36401,10.04185
14,959,76.36413,10.04154
14,960,76.36415,10.04148
14,961,76.36426,10.04124
14,962,76.36431,10.04101
14,963,76.36431,10.04079
14,964,76.36433,10.0406
14,965,76.36434,10.04054
14,966,76.3643415,10.040536
14,967,76.36486,10.04047
14,968,76.36492,10.04046
14,969,76.36503,10.04047
14,970,76.36513,10.04049
14,971,76.3652,10.04051
14,972,76.36529,10.04053
14,973,76.36546,10.04053
14,974,76.3656,10.04053
14,975,76.36572,10.04054
14,976,76.36574,10.04053
14,977,76.36576,10.04052
14,978,76.36578,10.0405
14,979,76.36583,10.04046
14,980,76.36591,10.04042
14,981,76.36602,10.04041
14,982,76.3662,10.04042
14,983,76.36626,10.04042
14,984,76.3663,10.04041
14,985,76.3662957,10.0404118
14,986,76.36635,10.04028
14,987,76.36654,10.04012
14,988,76.36677,10.03996
14,989,76.36694,10.03992
14,990,76.367,10.0399
14,991,76.36702,10.03989
14,992,76.3670158,10.0398936
14,993,76.36678,10.03981
14,994,76.36658,10.03972
14,995,76.3665804,10.0397225
